Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,NumMosquitos,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum,carrier,TSRA,RA,BR,HZ,VCTS,DZ,TS,FG,high_temp,dry,fall_migrate,spring_migrate
2009-08-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,50,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,26,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,17,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,0,2,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,0,3,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,1,4,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,14,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,7,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,0,3,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,0,20,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,0,4,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,2,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,2,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,8,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,2,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,7,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,15,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,5,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,0,3,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,1,42,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,0,6,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,15,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,50,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,50,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,15,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,18,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,50,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,14,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,15,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Torrence Avenue, Chicago, IL, USA",CULEX TARSALIS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,0,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"South Wallace Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,11, S WALLACE ST,T229,"1100  S WALLACE ST, Chicago, IL",41.753411,-87.63981700000002,5,0,1,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-25,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,9,1.5,82.5,60.0,71.5,1.0,61.0,65.0,0.0,6.5,510.0,1839.0,0.0,29.36,30.045,8.7,21.0,8.899999999999997,  ,1,0,0,0,0,0,0,0,0,1,1,0,0
2009-08-27,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,11,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,2,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,4,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,0,2,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,0,2,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,0,2,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-27,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,0,1,1.5,67.0,61.5,64.5,-6.0,60.5,62.0,0.5,0.0,512.0,1835.0,1.0699999999999998,29.385,30.075,9.9,7.5,10.35,RA BRRA BR,1,0,1,1,0,0,0,0,0,0,0,0,0
